action,template,submitted_in_sitemap_now,canonical_target_becomes,hold_reason
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/port-st-lucie/port-st-lucie-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/port-st-lucie-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/rancho-mirage/rancho-mirage-liquor-licenses-for-restaurants-bars-and-retailers-1/,https://www.liquorlicenseagents.com/cities/rancho-mirage-liquor-licenses-for-restaurants-bars-and-retailers-1/,""
HOLD,city-detail,https://www.liquorlicenseagents.com/cities/rancho-mirage/rancho-mirage-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/rancho-mirage-liquor-licenses-for-restaurants-bars-and-retailers/,"target 301s to /cities/rancho-mirage/rancho-mirage-liquor-licenses-for-restaurants-bars-and-retailers-1/"
HOLD,city-detail,https://www.liquorlicenseagents.com/cities/rancho-palos-verdes/rancho-palos-verdes-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/rancho-palos-verdes-liquor-licenses-for-restaurants-bars-and-retailers/,"target 301s back to this same nested URL — repointing creates a loop"
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/rancho-santa-margarita/rancho-santa-margarita-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/rancho-santa-margarita-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/redondo-beach/redondo-beach-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/redondo-beach-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/richmond/richmond-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/richmond-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/rolling-hills-estates/rolling-hills-estates-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/rolling-hills-estates-liquor-licenses-for-restaurants-bars-and-retailers/,""
HOLD,city-detail,https://www.liquorlicenseagents.com/cities/rolling-hills/rolling-hills-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/rolling-hills-liquor-licenses-for-restaurants-bars-and-retailers/,"target 301s to /cities/rolling-hills-estates/rolling-hills-estates-liquor-licenses-for-restaurants-bars-and-retailers/"
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/rosemead/rosemead-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/rosemead-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-clemente/san-clemente-liquor-licenses-for-restaurants-bars-and-retailers-1/,https://www.liquorlicenseagents.com/cities/san-clemente-liquor-licenses-for-restaurants-bars-and-retailers-1/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-clemente/san-clemente-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/san-clemente-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-diego/san-diego-county-type-02-winery-or-winegrower-license/,https://www.liquorlicenseagents.com/cities/san-diego-county-type-02-winery-or-winegrower-license/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-diego/san-diego-county-type-20-liquor-license-for-beer-and-wine-off-sale/,https://www.liquorlicenseagents.com/cities/san-diego-county-type-20-liquor-license-for-beer-and-wine-off-sale/,""
HOLD,city-detail,https://www.liquorlicenseagents.com/cities/san-diego/san-diego-county-type-21-full-liquor-license-for-liquor-stores/,https://www.liquorlicenseagents.com/cities/san-diego-county-type-21-full-liquor-license-for-liquor-stores/,"target 301s back to this same nested URL — repointing creates a loop"
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-diego/san-diego-county-type-23-small-beer-manufacturer-license/,https://www.liquorlicenseagents.com/cities/san-diego-county-type-23-small-beer-manufacturer-license/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-diego/san-diego-county-type-40-on-sale-beer-license/,https://www.liquorlicenseagents.com/cities/san-diego-county-type-40-on-sale-beer-license/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-diego/san-diego-county-type-41-beer-and-wine-license-for-restaurants/,https://www.liquorlicenseagents.com/cities/san-diego-county-type-41-beer-and-wine-license-for-restaurants/,""
HOLD,city-detail,https://www.liquorlicenseagents.com/cities/san-diego/san-diego-county-type-42-on-sale-beer-and-wine-public-premises-license/,https://www.liquorlicenseagents.com/cities/san-diego-county-type-42-on-sale-beer-and-wine-public-premises-license/,"target 301s back to this same nested URL — repointing creates a loop"
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-diego/san-diego-county-type-47-full-liquor-license-for-restaurants/,https://www.liquorlicenseagents.com/cities/san-diego-county-type-47-full-liquor-license-for-restaurants/,""
HOLD,city-detail,https://www.liquorlicenseagents.com/cities/san-diego/san-diego-county-type-48-full-liquor-license-for-bars-and-nightclubs/,https://www.liquorlicenseagents.com/cities/san-diego-county-type-48-full-liquor-license-for-bars-and-nightclubs/,"target 301s to /cities/san-diego/san-diego-liquor-licenses-for-restaurants-bars-and-retailers/"
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-diego/san-diego-county-type-75-on-sale-general-brewpub-license/,https://www.liquorlicenseagents.com/cities/san-diego-county-type-75-on-sale-general-brewpub-license/,""
HOLD,city-detail,https://www.liquorlicenseagents.com/cities/san-diego/san-diego-county-type-85-limited-off-sale-wine-license/,https://www.liquorlicenseagents.com/cities/san-diego-county-type-85-limited-off-sale-wine-license/,"target 301s back to this same nested URL — repointing creates a loop"
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-diego/san-diego-liquor-licenses-for-restaurants-bars-and-retailers-1/,https://www.liquorlicenseagents.com/cities/san-diego-liquor-licenses-for-restaurants-bars-and-retailers-1/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-diego/san-diego-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/san-diego-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-dimas/san-dimas-liquor-licenses-for-restaurants-bars-and-retailers-1/,https://www.liquorlicenseagents.com/cities/san-dimas-liquor-licenses-for-restaurants-bars-and-retailers-1/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-dimas/san-dimas-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/san-dimas-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-fernando/san-fernando-liquor-licenses-for-restaurants-bars-and-retailers-1/,https://www.liquorlicenseagents.com/cities/san-fernando-liquor-licenses-for-restaurants-bars-and-retailers-1/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-fernando/san-fernando-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/san-fernando-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-francisco/san-francisco-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/san-francisco-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-francisco/san-francisco-type-20-liquor-license-for-beer-and-wine-off-sale/,https://www.liquorlicenseagents.com/cities/san-francisco-type-20-liquor-license-for-beer-and-wine-off-sale/,""
HOLD,city-detail,https://www.liquorlicenseagents.com/cities/san-francisco/san-francisco-type-21-full-liquor-license-for-liquor-stores/,https://www.liquorlicenseagents.com/cities/san-francisco-type-21-full-liquor-license-for-liquor-stores/,"target 301s back to this same nested URL — repointing creates a loop"
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-francisco/san-francisco-type-41-beer-and-wine-license-for-restaurants/,https://www.liquorlicenseagents.com/cities/san-francisco-type-41-beer-and-wine-license-for-restaurants/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-francisco/san-francisco-type-47-full-liquor-license-for-restaurants/,https://www.liquorlicenseagents.com/cities/san-francisco-type-47-full-liquor-license-for-restaurants/,""
HOLD,city-detail,https://www.liquorlicenseagents.com/cities/san-francisco/san-francisco-type-48-full-liquor-license-for-bars-and-nightclubs/,https://www.liquorlicenseagents.com/cities/san-francisco-type-48-full-liquor-license-for-bars-and-nightclubs/,"target 301s back to this same nested URL — repointing creates a loop"
HOLD,city-detail,https://www.liquorlicenseagents.com/cities/san-gabriel/san-gabriel-liquor-licenses-for-restaurants-bars-and-retailers-1/,https://www.liquorlicenseagents.com/cities/san-gabriel-liquor-licenses-for-restaurants-bars-and-retailers-1/,"target 301s to /cities/san-gabriel/san-gabriel-liquor-licenses-for-restaurants-bars-and-retailers/"
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-gabriel/san-gabriel-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/san-gabriel-liquor-licenses-for-restaurants-bars-and-retailers/,""
HOLD,city-detail,https://www.liquorlicenseagents.com/cities/san-jose/san-jose-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/san-jose-liquor-licenses-for-restaurants-bars-and-retailers/,"target 301s back to this same nested URL — repointing creates a loop"
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-juan-capistrano/san-juan-capistrano-liquor-licenses-for-restaurants-bars-and-retailers-1/,https://www.liquorlicenseagents.com/cities/san-juan-capistrano-liquor-licenses-for-restaurants-bars-and-retailers-1/,""
HOLD,city-detail,https://www.liquorlicenseagents.com/cities/san-juan-capistrano/san-juan-capistrano-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/san-juan-capistrano-liquor-licenses-for-restaurants-bars-and-retailers/,"target 301s to /cities/san-juan-capistrano/san-juan-capistrano-liquor-licenses-for-restaurants-bars-and-retailers-1/"
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-marcos/san-marcos-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/san-marcos-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/san-marino/san-marino-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/san-marino-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/santa-ana/santa-ana-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/santa-ana-liquor-licenses-for-restaurants-bars-and-retailers/,""
HOLD,city-detail,https://www.liquorlicenseagents.com/cities/santa-barbara/city-of-santa-barbara-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/city-of-santa-barbara-liquor-licenses-for-restaurants-bars-and-retailers/,"target 301s to /counties/santa-barbara-county/santa-barbara-county-liquor-licenses-for-restaurants-bars-and-retailers/"
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/santa-clarita/santa-clarita-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/santa-clarita-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/santa-fe-springs/santa-fe-springs-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/santa-fe-springs-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/santa-maria/santa-maria-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/santa-maria-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/santa-monica/santa-monica-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/santa-monica-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/santa-rosa/santa-rosa-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/santa-rosa-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/santee/santee-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/santee-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/scottsdale/scottsdale-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/scottsdale-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/scottsdale/scottsdale-series-1-license/,https://www.liquorlicenseagents.com/cities/scottsdale-series-1-license/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/scottsdale/scottsdale-series-10-license/,https://www.liquorlicenseagents.com/cities/scottsdale-series-10-license/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/scottsdale/scottsdale-series-11-license/,https://www.liquorlicenseagents.com/cities/scottsdale-series-11-license/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/scottsdale/scottsdale-series-12-license/,https://www.liquorlicenseagents.com/cities/scottsdale-series-12-license/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/scottsdale/scottsdale-series-6-license/,https://www.liquorlicenseagents.com/cities/scottsdale-series-6-license/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/scottsdale/scottsdale-series-7-license/,https://www.liquorlicenseagents.com/cities/scottsdale-series-7-license/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/scottsdale/scottsdale-series-9-license/,https://www.liquorlicenseagents.com/cities/scottsdale-series-9-license/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/seal-beach/seal-beach-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/seal-beach-liquor-licenses-for-restaurants-bars-and-retailers/,""
REPOINT,city-detail,https://www.liquorlicenseagents.com/cities/sierra-madre/sierra-madre-liquor-licenses-for-restaurants-bars-and-retailers/,https://www.liquorlicenseagents.com/cities/sierra-madre-liquor-licenses-for-restaurants-bars-and-retailers/,""
